learner_id,age,level,learning_style,resource_id,resource_type,topic,difficulty,engagement_duration,completion,target
22,20,Intermediate,Auditory,R035,Video,Vocabulary,5,92,1,Medium
27,32,Beginner,Auditory,R047,Quiz,Vocabulary,4,495,0,Low
195,21,Intermediate,Auditory,R046,Interactive,Grammar,5,316,0,Low
81,21,Beginner,Visual,R011,Interactive,Vocabulary,3,93,0,Low
126,35,Advanced,Visual,R008,Interactive,Pronunciation,2,78,1,Medium
184,34,Advanced,Visual,R004,Interactive,Grammar,3,319,0,Low
92,28,Intermediate,Kinesthetic,R027,Audio,Culture,4,475,1,Medium
21,20,Advanced,Visual,R044,Video,Pronunciation,1,196,0,Low
47,25,Advanced,Kinesthetic,R040,Audio,Pronunciation,5,418,1,Medium
101,31,Intermediate,Auditory,R038,Interactive,Grammar,1,175,0,Low
187,18,Beginner,Auditory,R047,Article,Culture,4,463,0,Low
84,31,Intermediate,Visual,R030,Audio,Pronunciation,5,261,1,Medium
6,19,Beginner,Auditory,R044,Interactive,Vocabulary,3,435,0,Low
147,21,Intermediate,Visual,R048,Interactive,Pronunciation,3,309,0,Low
185,23,Intermediate,Kinesthetic,R048,Video,Grammar,4,505,1,Medium
197,18,Advanced,Auditory,R027,Quiz,Grammar,5,337,0,Low
131,34,Intermediate,Visual,R021,Audio,Grammar,3,171,1,Medium
1,25,Intermediate,Auditory,R020,Audio,Pronunciation,4,532,1,Medium
58,18,Beginner,Auditory,R004,Audio,Culture,4,451,0,Low
124,22,Advanced,Visual,R011,Interactive,Vocabulary,1,202,0,Low
166,33,Beginner,Auditory,R013,Video,Grammar,3,91,0,Low
15,23,Beginner,Auditory,R009,Interactive,Culture,5,240,1,Medium
162,25,Advanced,Auditory,R004,Interactive,Vocabulary,3,575,0,Low
189,30,Advanced,Auditory,R012,Article,Grammar,3,328,1,High
163,33,Advanced,Kinesthetic,R009,Video,Vocabulary,3,295,0,Low
64,20,Intermediate,Auditory,R013,Audio,Vocabulary,4,336,0,Low
25,29,Advanced,Auditory,R048,Quiz,Culture,2,334,1,Medium
24,33,Advanced,Visual,R026,Audio,Vocabulary,2,145,0,Low
12,28,Advanced,Kinesthetic,R038,Interactive,Grammar,1,122,0,Low
18,27,Beginner,Visual,R042,Video,Culture,3,463,0,Low
15,21,Beginner,Visual,R013,Video,Pronunciation,2,251,0,Low
27,29,Intermediate,Visual,R039,Video,Pronunciation,1,352,0,Low
72,19,Beginner,Kinesthetic,R028,Article,Culture,4,90,1,Medium
60,22,Intermediate,Visual,R019,Audio,Pronunciation,3,389,0,Low
174,25,Beginner,Visual,R024,Article,Vocabulary,5,166,1,Medium
145,24,Advanced,Visual,R019,Quiz,Grammar,4,335,0,Low
93,31,Beginner,Auditory,R049,Interactive,Vocabulary,1,141,0,Low
53,20,Intermediate,Visual,R013,Article,Culture,4,123,1,Medium
8,35,Beginner,Kinesthetic,R013,Article,Grammar,5,188,0,Low
79,33,Advanced,Kinesthetic,R028,Interactive,Culture,4,315,0,Low
27,35,Intermediate,Auditory,R002,Video,Culture,1,290,1,Medium
174,33,Advanced,Kinesthetic,R010,Interactive,Culture,5,556,1,High
50,25,Advanced,Kinesthetic,R022,Audio,Vocabulary,5,196,0,Low
199,18,Intermediate,Auditory,R013,Interactive,Grammar,4,514,1,Medium
131,34,Advanced,Visual,R009,Video,Grammar,5,414,1,Medium
93,29,Advanced,Auditory,R033,Interactive,Grammar,4,544,1,Medium
192,28,Beginner,Visual,R014,Article,Vocabulary,3,205,1,Medium
172,22,Advanced,Visual,R048,Quiz,Pronunciation,5,92,0,Low
181,29,Advanced,Kinesthetic,R020,Article,Vocabulary,4,319,0,Low
24,34,Advanced,Auditory,R015,Quiz,Vocabulary,3,146,1,High
60,23,Advanced,Kinesthetic,R032,Interactive,Culture,5,324,0,Low
122,18,Intermediate,Kinesthetic,R033,Audio,Grammar,3,451,1,Medium
131,22,Beginner,Visual,R017,Interactive,Grammar,5,291,0,Low
148,31,Advanced,Kinesthetic,R024,Video,Pronunciation,1,506,0,Low
46,22,Advanced,Auditory,R030,Interactive,Pronunciation,1,188,1,Medium
15,18,Intermediate,Kinesthetic,R013,Quiz,Culture,4,330,1,Medium
153,35,Advanced,Kinesthetic,R047,Article,Grammar,2,148,0,Low
199,33,Intermediate,Visual,R048,Audio,Pronunciation,1,525,0,Low
17,26,Beginner,Auditory,R016,Interactive,Pronunciation,2,229,0,Low
126,22,Beginner,Kinesthetic,R002,Interactive,Grammar,3,187,1,High
84,19,Advanced,Visual,R017,Article,Vocabulary,3,233,0,Low
9,32,Advanced,Kinesthetic,R032,Audio,Pronunciation,2,85,1,Medium
166,24,Advanced,Auditory,R043,Interactive,Grammar,4,570,1,Medium
176,21,Intermediate,Kinesthetic,R008,Interactive,Pronunciation,5,547,1,Medium
188,18,Advanced,Kinesthetic,R003,Quiz,Culture,2,465,0,Low
63,30,Advanced,Visual,R012,Quiz,Pronunciation,2,85,1,Medium
117,24,Beginner,Kinesthetic,R020,Video,Grammar,2,142,0,Low
130,32,Advanced,Visual,R016,Article,Pronunciation,2,423,1,High
88,31,Beginner,Auditory,R014,Audio,Culture,2,426,0,Low
72,35,Advanced,Kinesthetic,R016,Interactive,Culture,4,119,0,Low
139,27,Beginner,Auditory,R049,Interactive,Pronunciation,1,351,1,Medium
64,26,Advanced,Auditory,R043,Video,Pronunciation,5,250,1,Medium
72,25,Beginner,Kinesthetic,R049,Interactive,Culture,1,520,0,Low
21,27,Intermediate,Visual,R033,Article,Culture,2,292,0,Low
18,34,Beginner,Auditory,R030,Video,Vocabulary,1,533,1,High
64,19,Beginner,Auditory,R012,Article,Vocabulary,4,464,1,Medium
82,23,Beginner,Kinesthetic,R015,Video,Culture,3,330,0,Low
110,22,Advanced,Kinesthetic,R018,Interactive,Pronunciation,1,193,0,Low
95,26,Advanced,Kinesthetic,R028,Video,Grammar,5,230,1,Medium
166,22,Advanced,Kinesthetic,R023,Quiz,Pronunciation,4,474,0,Low
32,35,Intermediate,Kinesthetic,R014,Audio,Pronunciation,3,87,1,Medium
11,26,Intermediate,Kinesthetic,R030,Interactive,Vocabulary,4,195,1,Medium
45,34,Beginner,Visual,R033,Audio,Vocabulary,2,464,1,Medium
33,34,Intermediate,Auditory,R045,Interactive,Vocabulary,3,564,1,High
102,29,Beginner,Visual,R015,Audio,Culture,5,300,0,Low
169,24,Beginner,Visual,R007,Quiz,Culture,3,503,1,Medium
136,20,Beginner,Kinesthetic,R015,Audio,Pronunciation,5,493,1,High
11,27,Intermediate,Auditory,R042,Video,Pronunciation,2,287,0,Low
179,19,Advanced,Visual,R046,Audio,Grammar,5,568,0,Low
88,20,Intermediate,Kinesthetic,R038,Interactive,Pronunciation,4,362,1,Medium
41,33,Beginner,Kinesthetic,R046,Article,Pronunciation,1,93,1,Medium
145,19,Beginner,Auditory,R044,Audio,Vocabulary,4,61,1,High
76,27,Intermediate,Visual,R011,Audio,Vocabulary,4,421,1,Medium
121,23,Beginner,Visual,R029,Audio,Vocabulary,3,254,1,Medium
46,28,Beginner,Visual,R031,Interactive,Vocabulary,2,367,1,Medium
160,24,Intermediate,Kinesthetic,R025,Audio,Vocabulary,1,309,0,Low
80,32,Intermediate,Auditory,R024,Interactive,Grammar,5,206,0,Low
54,23,Intermediate,Auditory,R019,Interactive,Grammar,3,405,1,High
86,26,Beginner,Visual,R002,Article,Grammar,2,407,0,Low
92,29,Beginner,Kinesthetic,R022,Video,Vocabulary,1,313,0,Low
148,20,Advanced,Visual,R020,Interactive,Culture,4,458,1,Medium
161,32,Advanced,Auditory,R033,Quiz,Vocabulary,2,393,0,Low
168,19,Intermediate,Kinesthetic,R008,Audio,Vocabulary,2,235,0,Low
160,19,Advanced,Visual,R025,Quiz,Grammar,2,184,1,Medium
97,20,Beginner,Visual,R046,Audio,Vocabulary,4,457,1,Medium
2,23,Advanced,Kinesthetic,R009,Article,Grammar,5,190,1,Medium
33,32,Beginner,Auditory,R034,Interactive,Vocabulary,3,466,0,Low
158,27,Intermediate,Kinesthetic,R023,Video,Pronunciation,5,393,1,High
161,26,Intermediate,Visual,R005,Interactive,Culture,1,79,0,Low
77,18,Beginner,Visual,R025,Audio,Culture,3,264,1,Medium
116,33,Advanced,Visual,R008,Video,Grammar,1,414,1,Medium
154,23,Intermediate,Visual,R016,Interactive,Pronunciation,4,232,1,Medium
