state,action,reward,next_state,done
"[-0.7090978   0.10933316  0.          2.          5.          1.
  0.          0.00675407 -1.00672172  0.98412598  2.        ]",5.0,2.4920629880939718,"[-7.09097804e-01 -8.31548003e-02  1.00000000e+00  1.00000000e+00
  1.90000000e+01  3.00000000e+00  1.00000000e+00  6.75406885e-03
  8.24880737e-01  9.84125976e-01  2.00000000e+00]",0
"[-7.09097804e-01 -8.31548003e-02  1.00000000e+00  1.00000000e+00
  1.90000000e+01  3.00000000e+00  1.00000000e+00  6.75406885e-03
  8.24880737e-01  9.84125976e-01  2.00000000e+00]",19.0,2.4920629880939718,"[-0.7090978  -0.66061869  1.          2.         23.          3.
  0.          0.71770868  0.72881767 -1.01613007  1.        ]",0
"[-0.7090978  -0.66061869  1.          2.         23.          3.
  0.          0.71770868  0.72881767 -1.01613007  1.        ]",23.0,0.49193496351272803,"[-7.09097804e-01  6.86797054e-01  0.00000000e+00  2.00000000e+00
  4.80000000e+01  0.00000000e+00  1.00000000e+00  6.75406885e-03
 -9.81104899e-01 -1.01613007e+00  1.00000000e+00]",0
"[-7.09097804e-01  6.86797054e-01  0.00000000e+00  2.00000000e+00
  4.80000000e+01  0.00000000e+00  1.00000000e+00  6.75406885e-03
 -9.81104899e-01 -1.01613007e+00  1.00000000e+00]",48.0,0.49193496351272803,"[-0.7090978  -1.62305851  1.          2.         17.          0.
  0.          1.4286633  -0.41753491  0.98412598  2.        ]",0
"[-0.7090978  -1.62305851  1.          2.         17.          0.
  0.          1.4286633  -0.41753491  0.98412598  2.        ]",17.0,2.4920629880939718,"[-0.7090978  -0.0831548   2.          0.         24.          0.
  2.          1.4286633   0.6263504   0.98412598  0.        ]",0
"[-0.7090978  -0.0831548   2.          0.         24.          0.
  2.          1.4286633   0.6263504   0.98412598  0.        ]",24.0,0.492062988093972,"[-0.7090978  -0.0831548   2.          0.         24.          0.
  2.          1.4286633   0.6263504   0.98412598  0.        ]",1
"[-0.6918731   0.87928502  1.          1.         49.          4.
  0.          1.4286633  -0.37270548  0.98412598  0.        ]",49.0,0.492062988093972,"[-0.6918731  -1.23808258  1.          0.         11.          1.
  1.         -0.70420055  0.75443449 -1.01613007  1.        ]",0
"[-0.6918731  -1.23808258  1.          0.         11.          1.
  1.         -0.70420055  0.75443449 -1.01613007  1.        ]",11.0,0.49193496351272803,"[-0.6918731  -0.27564276  2.          2.         20.          3.
  2.          0.71770868  1.60619367  0.98412598  2.        ]",0
"[-0.6918731  -0.27564276  2.          2.         20.          3.
  2.          0.71770868  1.60619367  0.98412598  2.        ]",20.0,2.4920629880939718,"[-0.6918731   0.49430909  0.          1.         23.          0.
  2.         -0.70420055 -0.16777094  0.98412598  0.        ]",0
"[-0.6918731   0.49430909  0.          1.         23.          0.
  2.         -0.70420055 -0.16777094  0.98412598  0.        ]",23.0,0.492062988093972,"[-6.91873104e-01 -8.53106655e-01  2.00000000e+00  2.00000000e+00
  1.80000000e+01  1.00000000e+00  2.00000000e+00  6.75406885e-03
  4.02203248e-01 -1.01613007e+00  1.00000000e+00]",0
"[-6.91873104e-01 -8.53106655e-01  2.00000000e+00  2.00000000e+00
  1.80000000e+01  1.00000000e+00  2.00000000e+00  6.75406885e-03
  4.02203248e-01 -1.01613007e+00  1.00000000e+00]",18.0,0.49193496351272803,"[-0.6918731   1.45674891  2.          0.          7.          4.
  3.          0.71770868  0.85690176 -1.01613007  1.        ]",0
"[-0.6918731   1.45674891  2.          0.          7.          4.
  3.          0.71770868  0.85690176 -1.01613007  1.        ]",7.0,0.49193496351272803,"[-0.6918731  -0.85310666  2.          1.         11.          2.
  2.          0.71770868 -0.16136674 -1.01613007  1.        ]",0
"[-0.6918731  -0.85310666  2.          1.         11.          2.
  2.          0.71770868 -0.16136674 -1.01613007  1.        ]",11.0,0.49193496351272803,"[-6.91873104e-01  1.07177298e+00  0.00000000e+00  2.00000000e+00
  1.70000000e+01  0.00000000e+00  0.00000000e+00  6.75406885e-03
  1.07464471e+00 -1.01613007e+00  1.00000000e+00]",0
"[-6.91873104e-01  1.07177298e+00  0.00000000e+00  2.00000000e+00
  1.70000000e+01  0.00000000e+00  0.00000000e+00  6.75406885e-03
  1.07464471e+00 -1.01613007e+00  1.00000000e+00]",17.0,0.49193496351272803,"[-0.6918731   0.87928502  1.          0.         28.          3.
  2.          0.71770868  0.63275461  0.98412598  2.        ]",0
"[-0.6918731   0.87928502  1.          0.         28.          3.
  2.          0.71770868  0.63275461  0.98412598  2.        ]",28.0,2.4920629880939718,"[-6.91873104e-01 -6.60618691e-01  0.00000000e+00  1.00000000e+00
  3.10000000e+01  2.00000000e+00  0.00000000e+00  1.42866330e+00
 -1.40700370e-02 -1.01613007e+00  1.00000000e+00]",0
"[-6.91873104e-01 -6.60618691e-01  0.00000000e+00  1.00000000e+00
  3.10000000e+01  2.00000000e+00  0.00000000e+00  1.42866330e+00
 -1.40700370e-02 -1.01613007e+00  1.00000000e+00]",31.0,0.49193496351272803,"[-0.6918731  -0.85310666  2.          1.          0.          1.
  2.          0.71770868  1.36283391 -1.01613007  1.        ]",0
"[-0.6918731  -0.85310666  2.          1.          0.          1.
  2.          0.71770868  1.36283391 -1.01613007  1.        ]",0.0,0.49193496351272803,"[-0.6918731  -1.23808258  0.          0.          4.          1.
  2.         -0.70420055  1.16430357  0.98412598  2.        ]",0
"[-0.6918731  -1.23808258  0.          0.          4.          1.
  2.         -0.70420055  1.16430357  0.98412598  2.        ]",4.0,2.4920629880939718,"[-0.6918731  -1.23808258  0.          0.          4.          1.
  2.         -0.70420055  1.16430357  0.98412598  2.        ]",1
"[-0.67464841  1.64923687  0.          0.         22.          2.
  2.          0.71770868  1.18992039 -1.01613007  1.        ]",22.0,0.49193496351272803,"[-0.67464841 -1.23808258  2.          2.         47.          3.
  2.          1.4286633  -0.59685264  0.98412598  2.        ]",0
"[-0.67464841 -1.23808258  2.          2.         47.          3.
  2.          1.4286633  -0.59685264  0.98412598  2.        ]",47.0,2.4920629880939718,"[-0.67464841 -1.43057055  0.          1.         12.          2.
  3.         -0.70420055 -1.23727307 -1.01613007  1.        ]",0
"[-0.67464841 -1.43057055  0.          1.         12.          2.
  3.         -0.70420055 -1.23727307 -1.01613007  1.        ]",12.0,0.49193496351272803,"[-0.67464841  0.87928502  1.          1.         11.          2.
  2.         -0.70420055  1.15789936  0.98412598  2.        ]",0
"[-0.67464841  0.87928502  1.          1.         11.          2.
  2.         -0.70420055  1.15789936  0.98412598  2.        ]",11.0,2.4920629880939718,"[-0.67464841  0.68679705  2.          0.          5.          0.
  3.          1.4286633   0.59432938  0.98412598  2.        ]",0
"[-0.67464841  0.68679705  2.          0.          5.          0.
  3.          1.4286633   0.59432938  0.98412598  2.        ]",5.0,2.4920629880939718,"[-0.67464841 -0.27564276  1.          2.          7.          2.
  2.         -0.70420055 -1.2821025   0.98412598  2.        ]",0
"[-0.67464841 -0.27564276  1.          2.          7.          2.
  2.         -0.70420055 -1.2821025   0.98412598  2.        ]",7.0,2.4920629880939718,"[-0.67464841  0.10933316  0.          2.         16.          1.
  3.          1.4286633   0.07558882  0.98412598  0.        ]",0
"[-0.67464841  0.10933316  0.          2.         16.          1.
  3.          1.4286633   0.07558882  0.98412598  0.        ]",16.0,0.492062988093972,"[-6.74648405e-01 -1.23808258e+00  2.00000000e+00  2.00000000e+00
  3.60000000e+01  1.00000000e+00  3.00000000e+00  6.75406885e-03
  4.47032678e-01  9.84125976e-01  2.00000000e+00]",0
"[-6.74648405e-01 -1.23808258e+00  2.00000000e+00  2.00000000e+00
  3.60000000e+01  1.00000000e+00  3.00000000e+00  6.75406885e-03
  4.47032678e-01  9.84125976e-01  2.00000000e+00]",36.0,2.4920629880939718,"[-0.67464841 -0.0831548   2.          0.          5.          2.
  2.         -1.41515516  0.64556301  0.98412598  2.        ]",0
"[-0.67464841 -0.0831548   2.          0.          5.          2.
  2.         -1.41515516  0.64556301  0.98412598  2.        ]",5.0,2.4920629880939718,"[-0.67464841 -0.0831548   2.          0.          5.          2.
  2.         -1.41515516  0.64556301  0.98412598  2.        ]",1
"[-0.65742371 -0.27564276  1.          0.         31.          1.
  0.          1.4286633  -0.46876855  0.98412598  2.        ]",31.0,2.4920629880939718,"[-0.65742371 -1.62305851  1.          2.         28.          0.
  3.          1.4286633  -1.18603944 -1.01613007  1.        ]",0
"[-0.65742371 -1.62305851  1.          2.         28.          0.
  3.          1.4286633  -1.18603944 -1.01613007  1.        ]",28.0,0.49193496351272803,"[-0.65742371  0.30182113  0.          1.          0.          3.
  2.          0.71770868 -1.52546227  0.98412598  2.        ]",0
"[-0.65742371  0.30182113  0.          1.          0.          3.
  2.          0.71770868 -1.52546227  0.98412598  2.        ]",0.0,2.4920629880939718,"[-0.65742371  0.30182113  1.          1.         37.          1.
  3.         -0.70420055  1.48451379  0.98412598  0.        ]",0
"[-0.65742371  0.30182113  1.          1.         37.          1.
  3.         -0.70420055  1.48451379  0.98412598  0.        ]",37.0,0.492062988093972,"[-6.57423706e-01 -8.31548003e-02  0.00000000e+00  1.00000000e+00
  4.90000000e+01  1.00000000e+00  1.00000000e+00  6.75406885e-03
 -2.57429804e-01 -1.01613007e+00  1.00000000e+00]",0
"[-6.57423706e-01 -8.31548003e-02  0.00000000e+00  1.00000000e+00
  4.90000000e+01  1.00000000e+00  1.00000000e+00  6.75406885e-03
 -2.57429804e-01 -1.01613007e+00  1.00000000e+00]",49.0,0.49193496351272803,"[-6.57423706e-01 -2.75642764e-01  2.00000000e+00  0.00000000e+00
  3.00000000e+01  1.00000000e+00  2.00000000e+00  6.75406885e-03
 -1.25008148e+00 -1.01613007e+00  1.00000000e+00]",0
"[-6.57423706e-01 -2.75642764e-01  2.00000000e+00  0.00000000e+00
  3.00000000e+01  1.00000000e+00  2.00000000e+00  6.75406885e-03
 -1.25008148e+00 -1.01613007e+00  1.00000000e+00]",30.0,0.49193496351272803,"[-6.57423706e-01 -1.62305851e+00  2.00000000e+00  2.00000000e+00
  3.80000000e+01  4.00000000e+00  1.00000000e+00  6.75406885e-03
 -1.50624966e+00  9.84125976e-01  0.00000000e+00]",0
"[-6.57423706e-01 -1.62305851e+00  2.00000000e+00  2.00000000e+00
  3.80000000e+01  4.00000000e+00  1.00000000e+00  6.75406885e-03
 -1.50624966e+00  9.84125976e-01  0.00000000e+00]",38.0,0.492062988093972,"[-6.57423706e-01  1.26426095e+00  0.00000000e+00  0.00000000e+00
  1.00000000e+01  1.00000000e+00  1.00000000e+00  6.75406885e-03
  1.67023572e+00 -1.01613007e+00  1.00000000e+00]",0
"[-6.57423706e-01  1.26426095e+00  0.00000000e+00  0.00000000e+00
  1.00000000e+01  1.00000000e+00  1.00000000e+00  6.75406885e-03
  1.67023572e+00 -1.01613007e+00  1.00000000e+00]",10.0,0.49193496351272803,"[-0.65742371  0.68679705  1.          1.         10.          1.
  1.          0.71770868 -1.53186648 -1.01613007  1.        ]",0
"[-0.65742371  0.68679705  1.          1.         10.          1.
  1.          0.71770868 -1.53186648 -1.01613007  1.        ]",10.0,0.49193496351272803,"[-0.65742371 -0.66061869  1.          0.         34.          0.
  0.         -0.70420055  0.17165189  0.98412598  2.        ]",0
"[-0.65742371 -0.66061869  1.          0.         34.          0.
  0.         -0.70420055  0.17165189  0.98412598  2.        ]",34.0,2.4920629880939718,"[-0.65742371  0.87928502  1.          0.         15.          3.
  3.          1.4286633   0.97858164 -1.01613007  1.        ]",0
"[-0.65742371  0.87928502  1.          0.         15.          3.
  3.          1.4286633   0.97858164 -1.01613007  1.        ]",15.0,0.49193496351272803,"[-0.65742371 -1.04559462  2.          1.         35.          2.
  2.          0.71770868 -1.00672172 -1.01613007  1.        ]",0
"[-0.65742371 -1.04559462  2.          1.         35.          2.
  2.          0.71770868 -1.00672172 -1.01613007  1.        ]",35.0,0.49193496351272803,"[-0.65742371 -1.62305851  1.          0.          7.          4.
  1.         -0.70420055  1.24755823 -1.01613007  1.        ]",0
"[-0.65742371 -1.62305851  1.          0.          7.          4.
  1.         -0.70420055  1.24755823 -1.01613007  1.        ]",7.0,0.49193496351272803,"[-0.65742371  0.49430909  0.          2.         38.          2.
  2.          0.71770868 -0.30225923 -1.01613007  1.        ]",0
"[-0.65742371  0.49430909  0.          2.         38.          2.
  2.          0.71770868 -0.30225923 -1.01613007  1.        ]",38.0,0.49193496351272803,"[-0.65742371  0.49430909  2.          0.         40.          3.
  2.          1.4286633  -0.91706285  0.98412598  2.        ]",0
"[-0.65742371  0.49430909  2.          0.         40.          3.
  2.          1.4286633  -0.91706285  0.98412598  2.        ]",40.0,2.4920629880939718,"[-6.57423706e-01  1.26426095e+00  2.00000000e+00  1.00000000e+00
  1.90000000e+01  4.00000000e+00  2.00000000e+00  6.75406885e-03
 -5.90448431e-01 -1.01613007e+00  1.00000000e+00]",0
"[-6.57423706e-01  1.26426095e+00  2.00000000e+00  1.00000000e+00
  1.90000000e+01  4.00000000e+00  2.00000000e+00  6.75406885e-03
 -5.90448431e-01 -1.01613007e+00  1.00000000e+00]",19.0,0.49193496351272803,"[-6.57423706e-01  1.26426095e+00  2.00000000e+00  1.00000000e+00
  1.90000000e+01  4.00000000e+00  2.00000000e+00  6.75406885e-03
 -5.90448431e-01 -1.01613007e+00  1.00000000e+00]",1
"[-0.64019901  1.64923687  0.          2.         34.          2.
  3.          1.4286633   0.53669154  0.98412598  2.        ]",34.0,2.4920629880939718,"[-0.64019901  1.64923687  2.          0.         18.          3.
  2.         -1.41515516  1.01060266  0.98412598  2.        ]",0
"[-0.64019901  1.64923687  2.          0.         18.          3.
  2.         -1.41515516  1.01060266  0.98412598  2.        ]",18.0,2.4920629880939718,"[-6.40199007e-01 -4.68130728e-01  2.00000000e+00  1.00000000e+00
  2.10000000e+01  2.00000000e+00  0.00000000e+00  6.75406885e-03
 -7.63361950e-01  9.84125976e-01  2.00000000e+00]",0
"[-6.40199007e-01 -4.68130728e-01  2.00000000e+00  1.00000000e+00
  2.10000000e+01  2.00000000e+00  0.00000000e+00  6.75406885e-03
 -7.63361950e-01  9.84125976e-01  2.00000000e+00]",21.0,2.4920629880939718,"[-0.64019901 -1.04559462  2.          1.         43.          2.
  2.         -1.41515516 -1.1348058  -1.01613007  1.        ]",0
"[-0.64019901 -1.04559462  2.          1.         43.          2.
  2.         -1.41515516 -1.1348058  -1.01613007  1.        ]",43.0,0.49193496351272803,"[-0.64019901  0.68679705  0.          2.         11.          3.
  2.         -0.70420055 -1.54467488  0.98412598  2.        ]",0
"[-0.64019901  0.68679705  0.          2.         11.          3.
  2.         -0.70420055 -1.54467488  0.98412598  2.        ]",11.0,2.4920629880939718,"[-6.40199007e-01 -6.60618691e-01  0.00000000e+00  1.00000000e+00
  2.40000000e+01  3.00000000e+00  2.00000000e+00  6.75406885e-03
 -1.51265386e+00  9.84125976e-01  2.00000000e+00]",0
"[-6.40199007e-01 -6.60618691e-01  0.00000000e+00  1.00000000e+00
  2.40000000e+01  3.00000000e+00  2.00000000e+00  6.75406885e-03
 -1.51265386e+00  9.84125976e-01  2.00000000e+00]",24.0,2.4920629880939718,"[-6.40199007e-01 -2.75642764e-01  2.00000000e+00  1.00000000e+00
  1.90000000e+01  0.00000000e+00  2.00000000e+00  6.75406885e-03
 -1.25648569e+00 -1.01613007e+00  1.00000000e+00]",0
"[-6.40199007e-01 -2.75642764e-01  2.00000000e+00  1.00000000e+00
  1.90000000e+01  0.00000000e+00  2.00000000e+00  6.75406885e-03
 -1.25648569e+00 -1.01613007e+00  1.00000000e+00]",19.0,0.49193496351272803,"[-0.64019901 -0.46813073  0.          0.         40.          1.
  2.         -0.70420055 -1.39737818  0.98412598  2.        ]",0
"[-0.64019901 -0.46813073  0.          0.         40.          1.
  2.         -0.70420055 -1.39737818  0.98412598  2.        ]",40.0,2.4920629880939718,"[-0.64019901  1.64923687  0.          1.          1.          0.
  2.         -0.70420055  0.4790537  -1.01613007  1.        ]",0
"[-0.64019901  1.64923687  0.          1.          1.          0.
  2.         -0.70420055  0.4790537  -1.01613007  1.        ]",1.0,0.49193496351272803,"[-0.64019901  1.64923687  1.          2.         31.          2.
  2.          1.4286633   0.99779426  0.98412598  2.        ]",0
"[-0.64019901  1.64923687  1.          2.         31.          2.
  2.          1.4286633   0.99779426  0.98412598  2.        ]",31.0,2.4920629880939718,"[-0.64019901 -0.66061869  2.          2.         33.          3.
  2.         -0.70420055 -0.52000218 -1.01613007  1.        ]",0
